EventID	TrackID	TotalTrackLength_mm	FinalVolume
0	114	0.990	Pb2
0	115	0.516	Pb2
0	116	0.789	Pb2
0	117	6.236	Pb2
0	118	3.254	Pb2
0	119	3.554	Pb2
0	120	0.303	Pb2
0	121	8.425	Pb2
0	122	0.478	Pb2
0	123	2.888	Pb2
0	124	5.605	Pb2
0	125	0.026	Pb2
0	126	0.244	Pb2
0	127	0.018	Pb2
0	128	1.357	Pb2
0	129	3.427	Pb2
0	130	3.233	Pb2
0	131	6.327	Pb2
0	132	1.809	Pb2
0	133	2.318	Pb2
0	134	2.779	Pb2
0	135	2.051	Pb2
0	136	1.339	Pb2
0	137	0.288	Pb2
0	138	0.604	Pb2
0	139	3.157	Pb2
0	140	0.176	Pb2
0	141	0.767	Pb2
0	142	2.582	Pb2
0	143	0.044	Pb2
0	144	6.892	Pb2
0	145	0.686	Pb2
0	146	0.719	Pb2
