# EventID	TrackID	TotalTrackLength_mm	FinalVolume
0	244	5.090	Pb2
0	245	1.199	Pb2
0	246	12.333	Pb2
0	247	2.450	Pb2
0	248	3.839	Pb2
0	249	12.152	Pb2
0	250	6.417	Pb2
0	251	6.773	Pb2
0	252	6.424	Pb2
0	253	3.685	Pb2
0	254	6.067	Pb2
0	255	2.197	Pb2
0	256	6.671	Pb2
0	257	6.494	Pb2
0	258	5.627	Pb2
0	259	2.478	Pb2
0	260	20.855	Pb2
0	261	0.175	Pb2
0	262	19.813	Pb2
0	263	21.832	Pb2
0	264	6.089	Pb2
0	265	20.103	Pb2
0	266	13.282	Pb2
0	267	28.607	Pb2
0	268	11.364	Pb2
0	269	3.209	Pb2
0	270	34.240	Pb2
0	271	2.791	Pb2
0	272	17.900	Pb2
0	273	14.535	Pb2
0	274	11.357	Pb2
0	275	3.386	Pb2
0	276	28.085	Pb2
0	277	37.538	Pb2
0	278	3.652	Pb2
0	279	12.532	Pb2
0	280	7.022	Pb2
0	281	37.228	Pb2
0	282	9.127	Pb2
0	283	9.363	Pb2
0	284	20.438	Pb2
0	285	17.868	Pb2
0	286	4.960	Pb2
0	287	6.067	Pb2
0	288	18.067	Pb2
0	289	4.119	Pb2
0	290	13.253	Pb2
0	291	2.255	Pb2
0	292	7.424	Pb2
0	293	21.066	Pb2
0	294	16.637	Pb2
0	295	12.215	Pb2
0	296	4.693	Pb2
0	297	9.205	Pb2
0	298	4.375	Pb2
0	299	4.560	Pb2
0	300	6.993	Pb2
0	301	14.245	Pb2
0	302	20.833	Pb2
0	303	13.972	Pb2
0	304	8.975	Pb2
0	305	11.405	Pb2
0	306	14.856	Pb2
0	307	3.902	Pb2
0	308	11.591	Pb2
0	309	31.529	Pb2
0	310	1.558	Pb2
0	311	4.717	Pb2
0	312	3.078	Pb2
0	313	0.573	Pb2
0	314	5.447	Pb2
0	315	10.095	Pb2
0	316	15.653	Pb2
0	317	0.948	Pb2
0	318	1.094	Pb2
0	319	4.221	Pb2
0	320	13.326	Pb2
0	321	19.667	Pb2
0	322	3.203	Pb2
0	323	5.385	Pb2
0	324	2.209	Pb2
0	325	5.239	Pb2
0	326	3.068	Pb2
0	327	3.557	Pb2
0	328	16.064	Pb2
0	329	7.345	Pb2
0	330	2.895	Pb2
0	331	2.283	Pb2
0	332	29.206	Pb2
0	333	10.263	Pb2
0	334	1.027	Pb2
0	335	8.203	Pb2
0	336	6.132	Pb2
0	337	1.898	Pb2
0	338	13.725	Pb2
0	339	5.040	Pb2
0	340	5.680	Pb2
0	341	2.515	Pb2
0	342	18.413	Pb2
0	343	10.019	Pb2
0	344	19.543	Pb2
0	345	3.041	Pb2
0	346	7.287	Pb2
0	347	1.106	Pb2
0	348	4.366	Pb2
0	349	0.859	Pb2
0	350	5.793	Pb2
0	351	7.516	Pb2
0	352	5.978	Pb2
0	353	13.246	Pb2
0	354	1.038	Pb2
0	355	5.346	Pb2
0	356	0.256	Pb2
0	357	3.840	Pb2
0	358	1.258	Pb2
0	359	2.583	Pb2
0	360	35.000	Pb2
0	361	3.935	Pb2
0	362	4.688	Pb2
0	363	0.313	Pb2
0	364	4.355	Pb2
0	365	7.960	Pb2
0	366	9.997	Pb2
0	367	13.608	Pb2
0	368	12.064	Pb2
0	369	33.270	Pb2
0	370	0.830	Pb2
0	371	17.533	Pb2
0	372	13.584	Pb2
0	373	17.984	Pb2
0	374	27.013	Pb2
0	375	16.011	Pb2
0	376	9.598	Pb2
0	377	9.127	Pb2
0	378	0.409	Pb2
0	379	0.631	Pb2
0	380	15.719	Pb2
0	381	8.309	Pb2
0	382	15.651	Pb2
0	383	3.215	Pb2
0	384	1.202	Pb2
0	385	0.106	Pb2
0	386	7.509	Pb2
0	387	1.852	Pb2
0	388	5.496	Pb2
0	389	2.517	Pb2
0	390	10.711	Pb2
0	391	5.363	Pb2
0	392	10.861	Pb2
0	393	4.498	Pb2
0	394	1.323	Unknown
0	395	12.142	Pb2
0	396	28.362	Pb2
0	397	20.837	Pb2
0	398	1.920	Pb2
0	399	2.193	Pb2
0	400	16.263	Pb2
0	401	1.020	Pb2
0	402	5.985	Pb2
0	403	10.513	Pb2
0	404	4.050	Pb2
0	405	3.523	Pb2
0	406	21.548	Pb2
0	407	7.359	Pb2
0	408	0.285	Pb2
0	409	18.455	Pb2
0	410	5.931	Pb2
0	411	6.542	Pb2
0	412	6.982	Pb2
0	413	20.619	Pb2
0	414	4.210	Pb2
0	415	13.809	Pb2
0	416	11.051	Pb2
0	417	32.512	Pb2
0	418	6.115	Pb2
0	419	0.261	Pb2
0	420	14.131	Pb2
0	421	26.990	Pb2
0	422	9.336	Pb2
0	423	5.021	Pb2
0	424	0.287	Pb2
0	425	0.639	Pb2
0	426	2.018	Pb2
0	427	9.067	Pb2
0	428	0.488	Pb2
0	429	0.777	Pb2
0	430	35.948	Pb2
0	431	17.246	Pb2
0	432	3.678	Pb2
0	433	4.521	Pb2
0	434	13.871	Pb2
0	435	4.951	Pb2
0	436	24.164	Pb2
0	437	24.023	Pb2
0	438	4.383	Pb2
0	439	4.237	Pb2
0	440	11.215	Pb2
0	441	4.724	Pb2
0	442	16.653	Pb2
0	443	7.051	Pb2
0	444	13.787	Pb2
0	445	5.554	Pb2
0	446	9.364	Pb2
0	447	2.528	Pb2
0	448	12.504	Pb2
0	449	16.232	Pb2
0	450	23.469	Pb2
0	451	13.435	Pb2
0	452	15.315	Pb2
0	453	10.464	Pb2
0	454	0.276	Pb2
0	455	8.687	Pb2
0	456	15.972	Pb2
0	457	29.069	Pb2
0	458	12.248	Pb2
0	459	6.157	Pb2
0	460	9.046	Pb2
0	461	26.589	Pb2
0	462	1.578	Pb2
0	463	8.488	Pb2
0	464	14.291	Pb2
0	465	12.751	Pb2
0	466	3.990	Pb2
0	467	6.869	Pb2
0	468	0.525	Pb2
0	469	6.296	Pb2
0	470	0.663	Pb2
0	471	9.365	Pb2
0	472	6.246	Pb2
0	473	16.989	Pb2
0	474	8.905	Pb2
0	475	8.501	Pb2
0	476	6.127	Pb2
0	477	3.272	Pb2
0	478	17.745	Pb2
0	479	3.537	Pb2
0	480	5.057	Pb2
0	481	2.996	Pb2
0	482	35.246	Pb2
0	483	0.861	Pb2
0	484	12.213	Pb2
0	485	21.577	Pb2
0	486	0.257	Pb2
0	487	7.703	Pb2
0	488	0.598	Pb2
0	489	6.824	Pb2
0	490	10.795	Pb2
0	491	2.005	Pb2
0	492	11.028	Pb2
0	493	14.929	Pb2
0	494	0.754	Pb2
0	495	8.478	Pb2
0	496	20.303	Pb2
0	497	2.606	Pb2
0	498	6.325	Pb2
0	499	3.605	Pb2
0	500	20.300	Pb2
0	501	2.509	Pb2
0	502	2.770	Pb2
0	503	0.941	Pb2
0	504	17.548	Pb2
0	505	3.653	Pb2
0	506	0.616	Pb2
0	507	19.286	Pb2
0	508	2.115	Pb2
0	509	2.275	Pb2
0	510	2.983	Pb2
0	511	17.399	Pb2
0	512	9.431	Pb2
0	513	10.056	Pb2
0	514	15.168	Pb2
0	515	0.818	Pb2
0	516	7.411	Pb2
0	517	14.539	Pb2
0	518	13.036	Pb2
0	519	12.351	Pb2
0	520	9.445	Pb2
0	521	9.751	Pb2
0	522	4.578	Pb2
0	523	17.403	Pb2
0	524	23.128	Pb2
0	525	2.074	Pb2
0	526	7.009	Pb2
0	527	5.525	Pb2
0	528	2.133	Pb2
0	529	16.886	Pb2
0	530	12.702	Pb2
0	531	0.943	Pb2
0	532	16.786	Pb2
0	533	14.104	Pb2
0	534	0.765	Pb2
0	535	12.173	Pb2
0	536	9.278	Pb2
0	537	10.984	Pb2
0	538	7.981	Pb2
0	539	14.222	Pb2
0	540	22.596	Pb2
0	541	7.100	Pb2
0	542	13.113	Pb2
0	543	2.726	Pb2
0	544	9.136	Pb2
0	545	8.493	Pb2
0	546	7.421	Pb2
0	547	4.516	Pb2
0	548	11.454	Pb2
0	549	13.779	Pb2
0	550	33.812	Pb2
0	551	0.591	Pb2
0	552	22.324	Pb2
0	553	3.624	Pb2
0	554	13.314	Pb2
0	555	4.072	Pb2
0	556	7.229	Pb2
0	557	5.898	Pb2
0	558	3.289	Unknown
0	559	10.926	Pb2
0	560	10.329	Pb2
0	561	2.123	Pb2
0	562	2.763	Pb2
0	563	6.408	Pb2
0	564	6.180	Pb2
0	565	3.546	Pb2
0	566	3.556	Pb2
0	567	3.564	Pb2
0	568	15.107	Pb2
0	569	18.612	Pb2
0	570	17.376	Pb2
0	571	14.724	Pb2
0	572	0.989	Pb2
0	573	4.827	Pb2
0	574	7.705	Pb2
0	575	9.147	Pb2
0	576	19.300	Pb2
0	577	12.803	Pb2
0	578	16.111	Pb2
0	579	3.149	Pb2
0	580	3.827	Pb2
0	581	4.729	Pb2
0	582	5.616	Pb2
0	583	7.151	Pb2
0	584	12.586	Pb2
0	585	4.832	Pb2
0	586	10.246	Pb2
0	587	4.138	Pb2
0	588	6.741	Pb2
0	589	10.993	Pb2
0	590	1.922	Pb2
0	591	11.779	Pb2
0	592	9.520	Pb2
0	593	5.996	Pb2
0	594	6.270	Pb2
0	595	27.340	Pb2
0	596	6.420	Pb2
0	597	21.684	Pb2
0	598	15.309	Pb2
0	599	22.319	Pb2
0	600	13.631	Pb2
0	601	20.599	Pb2
0	602	14.452	Pb2
0	603	2.620	Pb2
0	604	39.990	Pb2
0	605	0.616	Pb2
0	606	18.641	Pb2
0	607	4.784	Pb2
0	608	27.708	Pb2
0	609	1.324	Pb2
0	610	2.576	Pb2
0	611	8.659	Pb2
0	612	10.605	Pb2
0	613	22.998	Pb2
0	614	1.613	Pb2
0	615	6.882	Pb2
0	616	5.265	Pb2
0	617	12.555	Pb2
0	618	14.179	Pb2
0	619	2.686	Pb2
0	620	32.289	Pb2
0	621	0.420	Pb2
0	622	6.135	Pb2
0	623	7.738	Pb2
0	624	22.537	Pb2
0	625	5.028	Pb2
0	626	11.024	Pb2
0	627	8.613	Pb2
0	628	15.826	Pb2
0	629	9.519	Pb2
0	630	5.370	Pb2
0	631	17.385	Pb2
0	632	15.039	Pb2
0	633	8.529	Pb2
0	634	10.139	Pb2
0	635	3.563	Unknown
0	636	2.878	Pb2
0	637	5.888	Pb2
0	638	2.693	Pb2
0	639	1.409	Pb2
0	640	8.503	Pb2
0	641	1.490	Pb2
0	642	13.450	Pb2
0	643	8.667	Pb2
0	644	1.950	Pb2
0	645	19.317	Pb2
0	646	5.246	Pb2
0	647	2.290	Pb2
0	648	9.349	Pb2
0	649	15.285	Pb2
0	650	18.640	Pb2
0	651	11.971	Pb2
0	652	6.836	Pb2
0	653	11.677	Pb2
0	654	18.722	Pb2
0	655	2.529	Pb2
0	656	1.351	Pb2
0	657	9.108	Pb2
0	658	8.438	Pb2
0	659	30.284	Pb2
0	660	9.036	Pb2
0	661	25.821	Pb2
0	662	4.471	Pb2
0	663	28.059	Pb2
0	664	1.144	Pb2
0	665	16.728	Pb2
0	666	5.745	Pb2
0	667	0.388	Pb2
0	668	1.932	Unknown
0	669	6.762	Pb2
0	670	7.021	Pb2
0	671	8.329	Pb2
0	672	3.051	Pb2
0	673	4.540	Pb2
0	674	22.379	Pb2
0	675	24.735	Pb2
0	676	8.296	Pb2
0	677	18.481	Pb2
0	678	4.635	Pb2
0	679	0.564	Pb2
0	680	17.348	Pb2
0	681	27.033	Pb2
