EventID	TrackID	TotalTrackLength_mm	FinalVolume
0	444	26.811	Pb2
0	445	38.554	Pb2
0	446	15.652	Pb2
0	447	35.495	Pb2
0	448	67.865	Pb2
0	449	47.980	Pb2
0	450	11.553	Pb2
0	451	16.633	Pb2
0	452	11.361	Pb2
0	453	9.029	Pb2
0	454	9.920	Pb2
0	455	25.725	Pb2
0	456	16.213	Pb2
0	457	20.715	Pb2
0	458	24.506	Pb2
0	459	1.790	Pb2
0	460	8.046	Pb2
0	461	21.076	Pb2
0	462	25.601	Pb2
0	463	5.270	Pb2
0	464	10.335	Pb2
0	465	2.871	Pb2
0	466	58.371	Pb2
0	467	1.052	Pb2
0	468	26.174	Pb2
0	469	1.173	Pb2
0	470	8.244	Pb2
0	471	1.963	Pb2
0	472	34.761	Pb2
0	473	6.323	Pb2
0	474	8.161	Pb2
0	475	50.798	Pb2
0	476	6.158	Pb2
0	477	27.190	Pb2
0	478	26.030	Pb2
0	479	63.418	Pb2
0	480	17.461	Pb2
0	481	39.797	Pb2
0	482	7.458	Pb2
0	483	0.559	Unknown
0	484	24.394	Pb2
0	485	26.576	Pb2
0	486	13.550	Pb2
0	487	22.092	Pb2
0	488	29.364	Pb2
0	489	36.913	Pb2
0	490	30.251	Pb2
0	491	18.612	Pb2
0	492	12.269	Pb2
0	493	15.292	Pb2
0	494	67.249	Pb2
0	495	27.259	Pb2
0	496	7.783	Pb2
0	497	19.913	Pb2
0	498	73.611	Pb2
0	499	21.651	Pb2
0	500	1.627	Pb2
0	501	57.485	Pb2
0	502	48.893	Pb2
0	503	109.074	Pb2
0	504	16.761	Pb2
0	505	29.159	Pb2
0	506	34.039	Pb2
0	507	3.996	Pb2
0	508	7.751	Pb2
0	509	20.490	Pb2
0	510	18.019	Pb2
0	511	44.438	Pb2
0	512	20.701	Pb2
0	513	33.070	Pb2
0	514	7.839	Pb2
0	515	2.565	Pb2
0	516	17.117	Pb2
0	517	12.892	Pb2
0	518	17.888	Pb2
0	519	23.785	Pb2
0	520	15.292	Pb2
0	521	37.767	Pb2
0	522	30.007	Pb2
0	523	16.205	Pb2
0	524	18.184	Pb2
0	525	45.934	Pb2
0	526	43.821	Pb2
0	527	22.621	Pb2
0	528	25.143	Pb2
0	529	184.671	Pb2
0	530	30.785	Pb2
0	531	16.582	Pb2
0	532	117.054	Pb2
0	533	8.725	Pb2
0	534	15.695	Pb2
0	535	8.724	Pb2
0	536	10.151	Pb2
0	537	61.506	Pb2
0	538	24.248	Pb2
0	539	19.721	Pb2
0	540	28.375	Pb2
0	541	37.622	Pb2
0	542	45.971	Pb2
0	543	57.541	Pb2
0	544	2.429	Pb2
0	545	33.855	Pb2
0	546	1.304	Pb2
0	547	4.001	Pb2
0	548	14.151	Pb2
0	549	48.737	Pb2
0	550	54.883	Pb2
0	551	32.957	Pb2
0	552	57.988	Pb2
0	553	5.266	Pb2
0	554	12.194	Pb2
0	555	47.317	Pb2
0	556	6.718	Pb2
0	557	15.236	Pb2
0	558	78.375	Pb2
0	559	18.950	Pb2
0	560	6.004	Pb2
0	561	7.320	Pb2
0	562	27.570	Pb2
0	563	4.546	Pb2
0	564	57.331	Pb2
0	565	23.897	Pb2
0	566	105.408	Pb2
0	567	21.526	Pb2
0	568	33.596	Pb2
0	569	54.388	Pb2
0	570	53.228	Pb2
0	571	46.977	Pb2
0	572	9.044	Pb2
0	573	1.198	Unknown
0	574	22.797	Pb2
0	575	102.187	Pb2
0	576	26.102	Pb2
0	577	10.705	Pb2
0	578	24.319	Pb2
0	579	44.203	Pb2
0	580	56.904	Pb2
0	581	3.823	Pb2
0	582	6.932	Pb2
0	583	10.479	Pb2
0	584	13.212	Pb2
0	585	25.205	Pb2
0	586	10.441	Pb2
0	587	62.624	Pb2
0	588	32.846	Pb2
0	589	9.424	Pb2
0	590	83.553	Pb2
0	591	79.256	Pb2
0	592	1.832	Pb2
0	593	18.312	Pb2
0	594	48.389	Pb2
0	595	41.467	Pb2
0	596	59.609	Pb2
0	597	36.527	Pb2
0	598	25.267	Pb2
0	599	42.694	Pb2
0	600	89.122	Pb2
0	601	74.558	Pb2
0	602	0.886	Unknown
0	603	10.070	Pb2
0	604	44.220	Pb2
0	605	13.240	Pb2
0	606	81.725	Pb2
0	607	9.189	Pb2
0	608	35.969	Pb2
0	609	5.071	Pb2
0	610	10.345	Pb2
0	611	3.528	Pb2
0	612	65.807	Pb2
0	613	8.429	Pb2
0	614	43.191	Pb2
0	615	34.892	Pb2
0	616	58.616	Pb2
0	617	26.888	Pb2
0	618	68.642	Pb2
0	619	47.739	Pb2
0	620	41.209	Pb2
0	621	17.658	Pb2
0	622	11.367	Pb2
0	623	16.993	Pb2
0	624	8.491	Pb2
0	625	59.462	Pb2
0	626	5.742	Pb2
0	627	17.886	Pb2
0	628	33.833	Pb2
0	629	156.587	Pb2
0	630	40.156	Pb2
0	631	22.762	Pb2
0	632	9.335	Pb2
0	633	52.178	Pb2
0	634	22.117	Pb2
0	635	10.738	Pb2
0	636	11.926	Pb2
0	637	33.199	Pb2
0	638	52.541	Pb2
0	639	7.349	Pb2
0	640	28.617	Pb2
0	641	35.413	Pb2
0	642	14.408	Pb2
0	643	6.998	Pb2
0	644	5.608	Pb2
0	645	94.770	Pb2
0	646	7.586	Pb2
0	647	80.480	Pb2
0	648	9.401	Pb2
0	649	2.051	Pb2
0	650	29.024	Pb2
0	651	75.532	Pb2
0	652	60.818	Pb2
0	653	89.850	Pb2
0	654	20.913	Pb2
0	655	87.821	Pb2
0	656	32.743	Pb2
0	657	9.961	Unknown
0	658	16.897	Pb2
0	659	6.514	Pb2
0	660	6.347	Pb2
0	661	47.012	Pb2
0	662	100.216	Pb2
0	663	4.025	Pb2
0	664	18.745	Pb2
0	665	69.421	Pb2
0	666	40.611	Pb2
0	667	0.628	Pb2
0	668	56.820	Pb2
0	669	7.876	Pb2
0	670	41.121	Pb2
0	671	44.760	Pb2
0	672	9.564	Pb2
0	673	22.740	Pb2
0	674	12.157	Pb2
0	675	1.296	Pb2
0	676	37.521	Pb2
0	677	11.111	Pb2
0	678	2.797	Unknown
0	679	3.395	Pb2
0	680	31.680	Pb2
0	681	10.125	Pb2
0	682	1.857	Pb2
0	683	24.642	Pb2
0	684	9.529	Pb2
0	685	4.029	Pb2
0	686	21.616	Pb2
0	687	17.661	Pb2
0	688	121.807	Pb2
0	689	11.244	Pb2
0	690	5.458	Pb2
0	691	32.559	Pb2
0	692	27.309	Pb2
0	693	18.476	Pb2
0	694	9.258	Pb2
0	695	64.087	Pb2
0	696	6.241	Pb2
0	697	37.345	Pb2
0	698	25.949	Pb2
0	699	52.789	Pb2
0	700	9.908	Pb2
0	701	3.220	Pb2
0	702	4.713	Pb2
0	703	65.348	Pb2
0	704	42.571	Pb2
0	705	6.234	Pb2
0	706	3.401	Pb2
0	707	61.810	Pb2
0	708	17.057	Pb2
0	709	11.101	Pb2
0	710	56.014	Pb2
0	711	44.686	Pb2
0	712	24.437	Pb2
0	713	79.191	Pb2
0	714	27.378	Pb2
0	715	21.661	Pb2
0	716	17.637	Pb2
0	717	27.706	Pb2
0	718	51.156	Pb2
0	719	81.791	Pb2
0	720	61.395	Pb2
0	721	21.915	Pb2
0	722	65.439	Pb2
0	723	42.715	Pb2
0	724	20.662	Pb2
0	725	32.482	Pb2
0	726	37.043	Pb2
0	727	42.927	Pb2
0	728	14.745	Pb2
0	729	2.073	Pb2
0	730	62.617	Pb2
0	731	38.551	Pb2
0	732	26.417	Pb2
0	733	75.556	Pb2
0	734	29.015	Pb2
0	735	2.769	Pb2
0	736	11.139	Pb2
0	737	39.519	Pb2
0	738	23.940	Pb2
0	739	9.753	Pb2
0	740	51.965	Pb2
0	741	11.941	Pb2
0	742	37.390	Pb2
0	743	15.057	Pb2
0	744	10.300	Pb2
0	745	8.182	Pb2
0	746	38.625	Pb2
0	747	33.599	Pb2
0	748	4.659	Pb2
0	749	2.782	Pb2
0	750	63.138	Pb2
0	751	5.881	Pb2
0	752	18.831	Pb2
0	753	23.754	Pb2
0	754	46.496	Pb2
0	755	14.031	Pb2
0	756	11.426	Pb2
0	757	47.229	Pb2
0	758	28.991	Pb2
0	759	7.821	Pb2
0	760	6.620	Pb2
0	761	39.701	Pb2
0	762	34.333	Pb2
0	763	65.372	Pb2
0	764	10.199	Pb2
0	765	104.000	Pb2
0	766	1.762	Pb2
0	767	25.124	Pb2
0	768	32.449	Pb2
0	769	37.933	Pb2
0	770	21.265	Pb2
0	771	1.138	Pb2
0	772	4.157	Unknown
0	773	32.477	Pb2
0	774	21.238	Pb2
0	775	5.905	Pb2
0	776	6.976	Pb2
0	777	28.138	Pb2
0	778	6.739	Pb2
0	779	9.122	Pb2
0	780	21.633	Pb2
0	781	25.547	Pb2
0	782	4.011	Pb2
0	783	4.395	Pb2
0	784	103.661	Pb2
0	785	66.745	Pb2
0	786	53.525	Pb2
0	787	7.582	Pb2
0	788	8.885	Pb2
0	789	10.997	Pb2
0	790	3.871	Pb2
0	791	58.436	Pb2
0	792	46.507	Pb2
0	793	13.919	Pb2
0	794	55.189	Pb2
0	795	82.734	Pb2
0	796	15.821	Pb2
0	797	17.325	Pb2
0	798	22.621	Pb2
0	799	49.532	Pb2
0	800	6.580	Pb2
0	801	35.765	Pb2
0	802	17.226	Pb2
0	803	35.794	Pb2
0	804	90.446	Pb2
0	805	28.330	Pb2
0	806	43.225	Pb2
0	807	160.836	Pb2
0	808	1.541	Pb2
0	809	8.299	Pb2
0	810	25.729	Pb2
0	811	34.443	Pb2
0	812	22.188	Pb2
0	813	7.290	Pb2
0	814	4.357	Pb2
0	815	54.603	Pb2
0	816	23.367	Pb2
0	817	1.401	Unknown
0	818	40.400	Pb2
0	819	16.065	Pb2
0	820	11.249	Pb2
0	821	2.103	Pb2
0	822	0.854	Pb2
0	823	2.713	Pb2
0	824	20.037	Pb2
0	825	8.766	Pb2
0	826	12.347	Pb2
0	827	3.790	Pb2
0	828	35.534	Pb2
0	829	3.617	Pb2
0	830	3.603	Pb2
0	831	5.710	Pb2
0	832	26.941	Pb2
0	833	84.766	Pb2
0	834	18.593	Pb2
0	835	49.576	Pb2
0	836	0.054	Unknown
0	837	3.017	Pb2
0	838	16.946	Pb2
0	839	111.636	Pb2
0	840	6.990	Pb2
0	841	26.417	Pb2
0	842	28.991	Pb2
0	843	14.520	Pb2
0	844	23.447	Pb2
0	845	27.589	Pb2
0	846	2.676	Pb2
0	847	30.907	Pb2
0	848	19.644	Pb2
0	849	6.918	Pb2
0	850	35.153	Pb2
0	851	5.253	Pb2
0	852	15.526	Pb2
0	853	50.621	Pb2
0	854	29.292	Pb2
0	855	19.946	Pb2
0	856	16.593	Pb2
0	857	50.066	Pb2
0	858	65.264	Pb2
0	859	10.345	Pb2
0	860	4.098	Pb2
0	861	3.366	Pb2
0	862	18.246	Pb2
0	863	28.786	Pb2
0	864	46.640	Pb2
0	865	15.911	Pb2
0	866	2.269	Pb2
0	867	3.496	Pb2
0	868	0.532	Unknown
0	869	31.169	Pb2
0	870	11.967	Pb2
0	871	28.011	Pb2
0	872	31.371	Pb2
0	873	12.530	Pb2
0	874	31.380	Pb2
0	875	8.242	Unknown
0	876	32.452	Pb2
0	877	15.810	Pb2
0	878	95.911	Pb2
0	879	21.995	Pb2
0	880	23.372	Pb2
0	881	32.017	Pb2
0	882	10.958	Pb2
0	883	32.219	Pb2
0	884	44.569	Pb2
0	885	13.214	Pb2
0	886	6.958	Pb2
0	887	31.339	Pb2
0	888	31.721	Pb2
0	889	74.184	Pb2
0	890	36.637	Pb2
0	891	23.729	Pb2
0	892	12.437	Pb2
0	893	1.117	Pb2
0	894	32.736	Pb2
0	895	24.942	Pb2
0	896	17.630	Pb2
0	897	19.781	Pb2
0	898	35.254	Pb2
0	899	72.475	Pb2
0	900	21.351	Pb2
0	901	110.078	Pb2
0	902	17.466	Pb2
0	903	20.933	Pb2
0	904	53.788	Pb2
0	905	11.650	Pb2
0	906	40.313	Pb2
0	907	3.934	Pb2
0	908	11.908	Pb2
0	909	22.272	Pb2
0	910	101.655	Pb2
0	911	9.476	Pb2
0	912	35.976	Pb2
0	913	50.068	Pb2
0	914	6.427	Pb2
0	915	5.891	Pb2
0	916	27.527	Pb2
0	917	22.239	Pb2
0	918	8.878	Pb2
0	919	5.900	Pb2
0	920	1.198	Pb2
0	921	42.672	Pb2
0	922	69.228	Pb2
0	923	41.768	Pb2
0	924	30.145	Pb2
0	925	11.901	Pb2
0	926	29.585	Pb2
0	927	27.767	Pb2
0	928	5.122	Pb2
0	929	13.144	Pb2
0	930	10.761	Pb2
0	931	7.396	Pb2
0	932	19.078	Pb2
0	933	30.320	Pb2
0	934	5.272	Pb2
0	935	15.964	Pb2
0	936	4.023	Pb2
0	937	30.679	Pb2
0	938	42.993	Pb2
0	939	30.462	Pb2
0	940	3.108	Unknown
0	941	20.798	Pb2
0	942	46.951	Pb2
0	943	19.786	Pb2
0	944	15.314	Pb2
0	945	6.756	Pb2
0	946	33.867	Pb2
0	947	8.018	Pb2
0	948	79.043	Pb2
0	949	39.273	Pb2
0	950	5.385	Pb2
0	951	43.401	Pb2
0	952	23.757	Pb2
0	953	14.031	Pb2
0	954	21.470	Pb2
0	955	14.137	Pb2
0	956	33.081	Pb2
0	957	6.954	Pb2
0	958	38.850	Pb2
0	959	12.823	Pb2
0	960	15.933	Pb2
0	961	18.396	Pb2
0	962	37.218	Pb2
0	963	7.600	Pb2
0	964	8.605	Pb2
0	965	26.396	Pb2
0	966	35.490	Pb2
0	967	29.515	Pb2
0	968	9.995	Pb2
0	969	64.696	Pb2
0	970	18.695	Pb2
0	971	25.951	Pb2
0	972	99.595	Pb2
0	973	14.067	Pb2
0	974	32.806	Pb2
0	975	30.750	Pb2
0	976	18.584	Pb2
0	977	1.106	Pb2
0	978	81.698	Pb2
0	979	31.235	Pb2
0	980	48.875	Pb2
0	981	13.927	Pb2
0	982	37.127	Pb2
0	983	19.484	Pb2
0	984	37.774	Pb2
0	985	35.609	Pb2
0	986	20.199	Pb2
0	987	22.758	Pb2
0	988	57.097	Pb2
0	989	59.507	Pb2
0	990	64.146	Pb2
0	991	5.286	Pb2
0	992	1.284	Pb2
0	993	133.105	Pb2
0	994	65.088	Pb2
0	995	26.482	Pb2
0	996	15.349	Pb2
0	997	20.497	Pb2
0	998	9.679	Pb2
0	999	5.446	Pb2
0	1000	0.996	Pb2
